Gen	MaxFit	AvgFit	Diversity
730	0.9300	0.9223	7.70e-03
731	0.9300	0.9227	7.30e-03
732	0.9300	0.9233	6.70e-03
733	0.9400	0.9235	1.65e-02
734	0.9300	0.9165	1.35e-02
735	0.9300	0.9227	7.30e-03
736	0.9300	0.9211	8.90e-03
737	0.9300	0.9233	6.70e-03
738	0.9300	0.9238	6.20e-03
739	0.9300	0.9223	7.70e-03
740	0.9300	0.9233	6.70e-03
741	0.9300	0.9242	5.80e-03
742	0.9300	0.9238	6.20e-03
743	0.9300	0.9218	8.20e-03
744	0.9300	0.9222	7.80e-03
745	0.9300	0.9232	6.80e-03
746	0.9400	0.9237	1.63e-02
747	0.9400	0.9286	1.14e-02
748	0.9400	0.9312	8.80e-03
749	0.9400	0.9335	6.50e-03
750	0.9400	0.9324	7.60e-03
751	0.9500	0.9329	1.71e-02
752	0.9500	0.9376	1.24e-02
753	0.9500	0.9421	7.90e-03
754	0.9500	0.9419	8.10e-03
755	0.9500	0.9438	6.20e-03
756	0.9500	0.9434	6.60e-03
757	0.9500	0.9426	7.40e-03
758	0.9500	0.9442	5.80e-03
759	0.9500	0.9439	6.10e-03
760	0.9600	0.9421	1.79e-02
761	0.9600	0.9426	1.74e-02
762	0.9600	0.9423	1.77e-02
763	0.9600	0.9296	3.04e-02
764	0.9400	0.9291	1.09e-02
765	0.9400	0.9327	7.30e-03
766	0.9400	0.9333	6.70e-03
767	0.9400	0.9333	6.70e-03
768	0.9400	0.9334	6.60e-03
769	0.9400	0.9344	5.60e-03
770	0.9400	0.9334	6.60e-03
771	0.9400	0.9328	7.20e-03
772	0.9400	0.9337	6.30e-03
773	0.9400	0.9313	8.70e-03
774	0.9400	0.9319	8.10e-03
775	0.9400	0.9334	6.60e-03
776	0.9400	0.9332	6.80e-03
777	0.9500	0.9329	1.71e-02
778	0.9500	0.9310	1.90e-02
779	0.9400	0.9331	6.90e-03
780	0.9400	0.9320	8.00e-03
781	0.9400	0.9324	7.60e-03
782	0.9400	0.9325	7.50e-03
783	0.9400	0.9321	7.90e-03
784	0.9400	0.9325	7.50e-03
785	0.9400	0.9314	8.60e-03
786	0.9400	0.9319	8.10e-03
787	0.9400	0.9322	7.80e-03
788	0.9400	0.9324	7.60e-03
789	0.9400	0.9332	6.80e-03
790	0.9400	0.9328	7.20e-03
791	0.9400	0.9328	7.20e-03
792	0.9400	0.9329	7.10e-03
793	0.9400	0.9327	7.30e-03
794	0.9400	0.9328	7.20e-03
795	0.9400	0.9339	6.10e-03
796	0.9400	0.9328	7.20e-03
797	0.9500	0.9339	1.61e-02
798	0.9500	0.9367	1.33e-02
799	0.9500	0.9422	7.80e-03
800	0.9500	0.9435	6.50e-03
801	0.9500	0.9439	6.10e-03
802	0.9500	0.9429	7.10e-03
803	0.9500	0.9434	6.60e-03
804	0.9500	0.9449	5.10e-03
805	0.9500	0.9432	6.80e-03
806	0.9500	0.9409	9.10e-03
807	0.9500	0.9414	8.60e-03
808	0.9500	0.9430	7.00e-03
809	0.9500	0.9438	6.20e-03
810	0.9500	0.9447	5.30e-03
811	0.9500	0.9438	6.20e-03
812	0.9500	0.9430	7.00e-03
813	0.9500	0.9419	8.10e-03
814	0.9600	0.9435	1.65e-02
815	0.9500	0.9437	6.30e-03
816	0.9500	0.9438	6.20e-03
817	0.9500	0.9417	8.30e-03
818	0.9500	0.9431	6.90e-03
819	0.9500	0.9456	4.40e-03
820	0.9500	0.9439	6.10e-03
821	0.9500	0.9418	8.20e-03
822	0.9500	0.9426	7.40e-03
823	0.9600	0.9438	1.62e-02
824	0.9600	0.9420	1.80e-02
825	0.9600	0.9530	7.00e-03
826	0.9600	0.9526	7.40e-03
827	0.9700	0.9539	1.61e-02
828	0.9700	0.9529	1.71e-02
829	0.9700	0.9643	5.70e-03
830	0.9700	0.9647	5.30e-03
831	0.9800	0.9623	1.77e-02
832	0.9700	0.9626	7.40e-03
833	0.9700	0.9620	8.00e-03
834	0.9700	0.9630	7.00e-03
835	0.9700	0.9629	7.10e-03
836	0.9700	0.9637	6.30e-03
837	0.9800	0.9632	1.68e-02
838	0.9700	0.9576	1.24e-02
839	0.9700	0.9618	8.20e-03
840	0.9700	0.9619	8.10e-03
841	0.9700	0.9624	7.60e-03
842	0.9700	0.9619	8.10e-03
843	0.9700	0.9632	6.80e-03
844	0.9700	0.9629	7.10e-03
845	0.9700	0.9613	8.70e-03
846	0.9700	0.9640	6.00e-03
847	0.9700	0.9631	6.90e-03
848	0.9700	0.9628	7.20e-03
849	0.9700	0.9631	6.90e-03
850	0.9700	0.9630	7.00e-03
851	0.9700	0.9616	8.40e-03
852	0.9700	0.9623	7.70e-03
853	0.9700	0.9621	7.90e-03
854	0.9700	0.9633	6.70e-03
855	0.9700	0.9639	6.10e-03
856	0.9700	0.9624	7.60e-03
857	0.9700	0.9633	6.70e-03
858	0.9700	0.9618	8.20e-03
859	0.9700	0.9636	6.40e-03
860	0.9700	0.9634	6.60e-03
861	0.9700	0.9628	7.20e-03
862	0.9700	0.9621	7.90e-03
863	0.9700	0.9627	7.30e-03
864	0.9700	0.9613	8.70e-03
865	0.9700	0.9613	8.70e-03
866	0.9700	0.9632	6.80e-03
867	0.9700	0.9645	5.50e-03
868	0.9700	0.9602	9.80e-03
869	0.9800	0.9629	1.71e-02
870	0.9800	0.9656	1.44e-02
871	0.9800	0.9729	7.10e-03
872	0.9800	0.9735	6.50e-03
873	0.9800	0.9730	7.00e-03
874	0.9800	0.9722	7.80e-03
875	0.9800	0.9727	7.30e-03
876	0.9800	0.9729	7.10e-03
877	0.9800	0.9716	8.40e-03
878	0.9800	0.9746	5.40e-03
879	0.9800	0.9729	7.10e-03
880	0.9800	0.9734	6.60e-03
881	0.9800	0.9731	6.90e-03
882	0.9800	0.9723	7.70e-03
883	0.9800	0.9731	6.90e-03
884	0.9800	0.9725	7.50e-03
885	0.9800	0.9727	7.30e-03
886	0.9800	0.9718	8.20e-03
887	0.9800	0.9730	7.00e-03
888	0.9800	0.9716	8.40e-03
889	0.9800	0.9724	7.60e-03
890	0.9800	0.9721	7.90e-03
891	0.9800	0.9717	8.30e-03
892	0.9800	0.9718	8.20e-03
893	0.9800	0.9726	7.40e-03
894	0.9800	0.9727	7.30e-03
895	0.9800	0.9738	6.20e-03
896	0.9800	0.9724	7.60e-03
897	0.9800	0.9704	9.60e-03
898	0.9800	0.9724	7.60e-03
899	0.9800	0.9736	6.40e-03
900	0.9800	0.9713	8.70e-03
901	0.9800	0.9716	8.40e-03
902	0.9800	0.9715	8.50e-03
903	0.9800	0.9720	8.00e-03
904	0.9800	0.9738	6.20e-03
905	0.9800	0.9721	7.90e-03
906	0.9800	0.9727	7.30e-03
907	0.9800	0.9733	6.70e-03
908	0.9800	0.9743	5.70e-03
909	0.9800	0.9720	8.00e-03
910	0.9800	0.9712	8.80e-03
911	0.9800	0.9724	7.60e-03
912	0.9800	0.9733	6.70e-03
913	0.9800	0.9720	8.00e-03
914	0.9800	0.9722	7.80e-03
915	0.9800	0.9714	8.60e-03
916	0.9800	0.9736	6.40e-03
917	0.9800	0.9733	6.70e-03
918	0.9800	0.9735	6.50e-03
919	0.9800	0.9737	6.30e-03
920	0.9800	0.9715	8.50e-03
921	0.9800	0.9727	7.30e-03
922	0.9800	0.9727	7.30e-03
923	0.9800	0.9724	7.60e-03
924	0.9800	0.9724	7.60e-03
925	0.9800	0.9733	6.70e-03
926	0.9800	0.9734	6.60e-03
927	0.9800	0.9729	7.10e-03
928	0.9800	0.9722	7.80e-03
929	0.9800	0.9721	7.90e-03
930	0.9800	0.9736	6.40e-03
931	0.9800	0.9737	6.30e-03
932	0.9800	0.9740	6.00e-03
933	0.9800	0.9718	8.20e-03
934	0.9800	0.9737	6.30e-03
935	0.9800	0.9730	7.00e-03
936	0.9800	0.9718	8.20e-03
937	0.9800	0.9733	6.70e-03
938	0.9800	0.9732	6.80e-03
939	0.9800	0.9722	7.80e-03
940	0.9800	0.9731	6.90e-03
941	0.9800	0.9732	6.80e-03
942	0.9800	0.9732	6.80e-03
943	0.9800	0.9731	6.90e-03
944	0.9800	0.9727	7.30e-03
945	0.9800	0.9732	6.80e-03
946	0.9800	0.9746	5.40e-03
947	0.9800	0.9731	6.90e-03
948	0.9800	0.9731	6.90e-03
949	0.9800	0.9724	7.60e-03
950	0.9800	0.9723	7.70e-03
951	0.9800	0.9725	7.50e-03
952	0.9800	0.9718	8.20e-03
953	0.9800	0.9745	5.50e-03
954	0.9800	0.9743	5.70e-03
955	0.9800	0.9716	8.40e-03
956	0.9800	0.9711	8.90e-03
957	0.9800	0.9732	6.80e-03
958	0.9800	0.9721	7.90e-03
959	0.9800	0.9735	6.50e-03
960	0.9800	0.9731	6.90e-03
961	0.9800	0.9716	8.40e-03
962	0.9800	0.9719	8.10e-03
963	0.9800	0.9731	6.90e-03
964	0.9800	0.9723	7.70e-03
965	0.9800	0.9725	7.50e-03
966	0.9800	0.9725	7.50e-03
967	0.9800	0.9735	6.50e-03
968	0.9800	0.9737	6.30e-03
969	0.9800	0.9737	6.30e-03
970	0.9800	0.9730	7.00e-03
971	0.9800	0.9729	7.10e-03
972	0.9800	0.9729	7.10e-03
973	0.9800	0.9724	7.60e-03
974	0.9800	0.9724	7.60e-03
975	0.9800	0.9732	6.80e-03
976	0.9800	0.9733	6.70e-03
977	0.9800	0.9731	6.90e-03
978	0.9800	0.9718	8.20e-03
979	0.9800	0.9736	6.40e-03
980	0.9800	0.9736	6.40e-03
981	0.9800	0.9737	6.30e-03
982	0.9800	0.9724	7.60e-03
983	0.9800	0.9739	6.10e-03
984	0.9800	0.9728	7.20e-03
985	0.9800	0.9726	7.40e-03
986	0.9800	0.9734	6.60e-03
987	0.9800	0.9730	7.00e-03
988	0.9800	0.9729	7.10e-03
989	0.9800	0.9717	8.30e-03
990	0.9800	0.9722	7.80e-03
991	0.9800	0.9725	7.50e-03
992	0.9800	0.9723	7.70e-03
993	0.9800	0.9729	7.10e-03
994	0.9800	0.9724	7.60e-03
995	0.9800	0.9715	8.50e-03
996	0.9800	0.9733	6.70e-03
997	0.9800	0.9732	6.80e-03
998	0.9800	0.9737	6.30e-03
999	0.9800	0.9743	5.70e-03
1000	0.9800	0.9737	6.30e-03
1001	0.9800	0.9735	6.50e-03
1002	0.9800	0.9736	6.40e-03
1003	0.9800	0.9732	6.80e-03
1004	0.9800	0.9720	8.00e-03
1005	0.9800	0.9725	7.50e-03
1006	0.9800	0.9726	7.40e-03
1007	0.9800	0.9730	7.00e-03
1008	0.9800	0.9747	5.30e-03
1009	0.9800	0.9724	7.60e-03
1010	0.9800	0.9738	6.20e-03
1011	0.9800	0.9730	7.00e-03
1012	0.9800	0.9734	6.60e-03
1013	0.9800	0.9733	6.70e-03
1014	0.9800	0.9709	9.10e-03
1015	0.9800	0.9730	7.00e-03
1016	0.9800	0.9733	6.70e-03
1017	0.9800	0.9729	7.10e-03
1018	0.9800	0.9722	7.80e-03
1019	0.9800	0.9708	9.20e-03
1020	0.9800	0.9742	5.80e-03
1021	0.9800	0.9735	6.50e-03
1022	0.9800	0.9731	6.90e-03
1023	0.9800	0.9725	7.50e-03
1024	0.9800	0.9729	7.10e-03
1025	0.9800	0.9706	9.40e-03
1026	0.9800	0.9740	6.00e-03
1027	0.9800	0.9726	7.40e-03
1028	0.9800	0.9719	8.10e-03
1029	0.9800	0.9728	7.20e-03
1030	0.9800	0.9730	7.00e-03
1031	0.9800	0.9710	9.00e-03
1032	0.9800	0.9715	8.50e-03
1033	0.9800	0.9747	5.30e-03
1034	0.9800	0.9732	6.80e-03
1035	0.9800	0.9728	7.20e-03
1036	0.9800	0.9725	7.50e-03
1037	0.9800	0.9734	6.60e-03
1038	0.9800	0.9718	8.20e-03
1039	0.9800	0.9731	6.90e-03
1040	0.9800	0.9708	9.20e-03
1041	0.9800	0.9715	8.50e-03
1042	0.9800	0.9715	8.50e-03
1043	0.9800	0.9729	7.10e-03
1044	0.9800	0.9743	5.70e-03
1045	0.9800	0.9741	5.90e-03
1046	0.9800	0.9733	6.70e-03
1047	0.9800	0.9724	7.60e-03
1048	0.9800	0.9727	7.30e-03
1049	0.9800	0.9723	7.70e-03
1050	0.9800	0.9728	7.20e-03
1051	0.9800	0.9719	8.10e-03
1052	0.9800	0.9736	6.40e-03
1053	0.9800	0.9740	6.00e-03
1054	0.9800	0.9717	8.30e-03
1055	0.9800	0.9737	6.30e-03
1056	0.9800	0.9739	6.10e-03
1057	0.9800	0.9719	8.10e-03
1058	0.9800	0.9731	6.90e-03
1059	0.9800	0.9734	6.60e-03
1060	0.9800	0.9718	8.20e-03
1061	0.9800	0.9740	6.00e-03
1062	0.9800	0.9738	6.20e-03
1063	0.9800	0.9733	6.70e-03
1064	0.9800	0.9728	7.20e-03
1065	0.9800	0.9734	6.60e-03
1066	0.9800	0.9730	7.00e-03
1067	0.9800	0.9717	8.30e-03
1068	0.9800	0.9730	7.00e-03
1069	0.9800	0.9729	7.10e-03
1070	0.9800	0.9726	7.40e-03
1071	0.9800	0.9724	7.60e-03
1072	0.9800	0.9717	8.30e-03
1073	0.9800	0.9725	7.50e-03
1074	0.9800	0.9720	8.00e-03
1075	0.9800	0.9737	6.30e-03
1076	0.9800	0.9734	6.60e-03
1077	0.9800	0.9735	6.50e-03
1078	0.9800	0.9726	7.40e-03
1079	0.9800	0.9733	6.70e-03
1080	0.9800	0.9718	8.20e-03
1081	0.9800	0.9728	7.20e-03
1082	0.9800	0.9730	7.00e-03
1083	0.9800	0.9728	7.20e-03
1084	0.9800	0.9719	8.10e-03
1085	0.9800	0.9723	7.70e-03
1086	0.9800	0.9710	9.00e-03
1087	0.9800	0.9735	6.50e-03
1088	0.9800	0.9727	7.30e-03
1089	0.9800	0.9729	7.10e-03
1090	0.9800	0.9729	7.10e-03
1091	0.9800	0.9737	6.30e-03
1092	0.9800	0.9722	7.80e-03
1093	0.9800	0.9726	7.40e-03
1094	0.9800	0.9735	6.50e-03
1095	0.9800	0.9727	7.30e-03
1096	0.9900	0.9720	1.80e-02
1097	0.9900	0.9676	2.24e-02
1098	0.9900	0.9842	5.80e-03
1099	0.9900	0.9823	7.70e-03
1100	0.9900	0.9838	6.20e-03
1101	0.9900	0.9834	6.60e-03
1102	0.9900	0.9826	7.40e-03
1103	0.9900	0.9819	8.10e-03
1104	0.9900	0.9829	7.10e-03
1105	0.9900	0.9817	8.30e-03
1106	0.9900	0.9825	7.50e-03
1107	0.9900	0.9842	5.80e-03
1108	0.9900	0.9820	8.00e-03
1109	0.9900	0.9821	7.90e-03
1110	0.9900	0.9819	8.10e-03
1111	0.9900	0.9832	6.80e-03
1112	0.9900	0.9825	7.50e-03
1113	0.9900	0.9822	7.80e-03
1114	0.9900	0.9820	8.00e-03
1115	0.9900	0.9827	7.30e-03
1116	0.9900	0.9819	8.10e-03
1117	0.9900	0.9831	6.90e-03
1118	0.9900	0.9834	6.60e-03
1119	0.9900	0.9824	7.60e-03
1120	0.9900	0.9814	8.60e-03
1121	0.9900	0.9823	7.70e-03
1122	0.9900	0.9824	7.60e-03
1123	0.9900	0.9822	7.80e-03
1124	0.9900	0.9826	7.40e-03
1125	0.9900	0.9847	5.30e-03
1126	0.9900	0.9823	7.70e-03
1127	0.9900	0.9830	7.00e-03
1128	0.9900	0.9830	7.00e-03
1129	0.9900	0.9836	6.40e-03
1130	0.9900	0.9816	8.40e-03
1131	0.9900	0.9823	7.70e-03
1132	0.9900	0.9827	7.30e-03
1133	0.9900	0.9819	8.10e-03
1134	0.9900	0.9833	6.70e-03
1135	0.9900	0.9829	7.10e-03
1136	0.9900	0.9816	8.40e-03
1137	0.9900	0.9810	9.00e-03
1138	0.9900	0.9814	8.60e-03
1139	0.9900	0.9823	7.70e-03
1140	0.9900	0.9826	7.40e-03
1141	0.9900	0.9820	8.00e-03
1142	0.9900	0.9839	6.10e-03
1143	1.0000	0.9840	1.60e-02
1144	1.0000	0.9832	1.68e-02
1145	1.0000	0.9922	7.80e-03
1146	1.0000	0.9931	6.90e-03
1147	1.0000	0.9925	7.50e-03
1148	1.0000	0.9935	6.50e-03
1149	1.0000	0.9926	7.40e-03
1150	1.0000	0.9924	7.60e-03
1151	1.0000	0.9937	6.30e-03
1152	1.0000	0.9925	7.50e-03
1153	1.0000	0.9940	6.00e-03
1154	1.0000	0.9943	5.70e-03
1155	1.0000	0.9926	7.40e-03
1156	1.0000	0.9915	8.50e-03
1157	1.0000	0.9936	6.40e-03
1158	1.0000	0.9938	6.20e-03
1159	1.0000	0.9912	8.80e-03
1160	1.0000	0.9919	8.10e-03
1161	1.0000	0.9934	6.60e-03
1162	1.0000	0.9902	9.80e-03
1163	1.0000	0.9924	7.60e-03
1164	1.0000	0.9927	7.30e-03
1165	1.0000	0.9924	7.60e-03
1166	1.0000	0.9930	7.00e-03
1167	1.0000	0.9920	8.00e-03
1168	1.0000	0.9934	6.60e-03
1169	1.0000	0.9923	7.70e-03
1170	1.0000	0.9918	8.20e-03
1171	1.0000	0.9910	9.00e-03
1172	1.0000	0.9927	7.30e-03
1173	1.0000	0.9941	5.90e-03
1174	1.0000	0.9922	7.80e-03
1175	1.0000	0.9924	7.60e-03
1176	1.0000	0.9922	7.80e-03
1177	1.0000	0.9935	6.50e-03
1178	1.0000	0.9933	6.70e-03
1179	1.0000	0.9928	7.20e-03
1180	1.0000	0.9928	7.20e-03
1181	1.0000	0.9920	8.00e-03
1182	1.0000	0.9916	8.40e-03
1183	1.0000	0.9919	8.10e-03
1184	1.0000	0.9938	6.20e-03
1185	1.0000	0.9937	6.30e-03
1186	1.0000	0.9940	6.00e-03
1187	1.0000	0.9921	7.90e-03
1188	1.0000	0.9928	7.20e-03
1189	1.0000	0.9896	1.04e-02
1190	1.0000	0.9924	7.60e-03
1191	1.0000	0.9919	8.10e-03
1192	1.0000	0.9930	7.00e-03
1193	1.0000	0.9920	8.00e-03
1194	1.0000	0.9916	8.40e-03
1195	1.0000	0.9939	6.10e-03
1196	1.0000	0.9920	8.00e-03
1197	1.0000	0.9915	8.50e-03
1198	1.0000	0.9931	6.90e-03
1199	1.0000	0.9922	7.80e-03
1200	1.0000	0.9931	6.90e-03
1201	1.0000	0.9937	6.30e-03
1202	1.0000	0.9939	6.10e-03
1203	1.0000	0.9929	7.10e-03
1204	1.0000	0.9924	7.60e-03
1205	1.0000	0.9931	6.90e-03
1206	1.0000	0.9929	7.10e-03
1207	1.0000	0.9947	5.30e-03
1208	1.0000	0.9934	6.60e-03
1209	1.0000	0.9929	7.10e-03
1210	1.0000	0.9934	6.60e-03
1211	1.0000	0.9942	5.80e-03
1212	1.0000	0.9911	8.90e-03
1213	1.0000	0.9924	7.60e-03
1214	1.0000	0.9923	7.70e-03
1215	1.0000	0.9926	7.40e-03
1216	1.0000	0.9921	7.90e-03
1217	1.0000	0.9911	8.90e-03
1218	1.0000	0.9908	9.20e-03
1219	1.0000	0.9941	5.90e-03
1220	1.0000	0.9924	7.60e-03
1221	1.0000	0.9931	6.90e-03
1222	1.0000	0.9917	8.30e-03
1223	1.0000	0.9931	6.90e-03
1224	1.0000	0.9931	6.90e-03
1225	1.0000	0.9918	8.20e-03
1226	1.0000	0.9929	7.10e-03
1227	1.0000	0.9945	5.50e-03
1228	1.0000	0.9931	6.90e-03
1229	1.0000	0.9936	6.40e-03
1230	1.0000	0.9932	6.80e-03
1231	1.0000	0.9927	7.30e-03
1232	1.0000	0.9936	6.40e-03
1233	1.0000	0.9925	7.50e-03
1234	1.0000	0.9925	7.50e-03
1235	1.0000	0.9920	8.00e-03
1236	1.0000	0.9925	7.50e-03
1237	1.0000	0.9918	8.20e-03
1238	1.0000	0.9921	7.90e-03
1239	1.0000	0.9914	8.60e-03
1240	1.0000	0.9927	7.30e-03
1241	1.0000	0.9931	6.90e-03
1242	1.0000	0.9924	7.60e-03
1243	1.0000	0.9924	7.60e-03
1244	1.0000	0.9918	8.20e-03
1245	1.0000	0.9917	8.30e-03
1246	1.0000	0.9939	6.10e-03
1247	1.0000	0.9926	7.40e-03
1248	1.0000	0.9918	8.20e-03
1249	1.0000	0.9939	6.10e-03
1250	1.0000	0.9930	7.00e-03
1251	1.0000	0.9915	8.50e-03
1252	1.0000	0.9931	6.90e-03
1253	1.0000	0.9932	6.80e-03
1254	1.0000	0.9917	8.30e-03
1255	1.0000	0.9923	7.70e-03
1256	1.0000	0.9920	8.00e-03
1257	1.0000	0.9934	6.60e-03
1258	1.0000	0.9929	7.10e-03
1259	1.0000	0.9913	8.70e-03
1260	1.0000	0.9944	5.60e-03
1261	1.0000	0.9929	7.10e-03
1262	1.0000	0.9918	8.20e-03
1263	1.0000	0.9914	8.60e-03
1264	1.0000	0.9914	8.60e-03
1265	1.0000	0.9922	7.80e-03
1266	1.0000	0.9917	8.30e-03
1267	1.0000	0.9915	8.50e-03
1268	1.0000	0.9939	6.10e-03
1269	1.0000	0.9933	6.70e-03
1270	1.0000	0.9919	8.10e-03
1271	1.0000	0.9935	6.50e-03
1272	1.0000	0.9924	7.60e-03
1273	1.0000	0.9916	8.40e-03
1274	1.0000	0.9933	6.70e-03
1275	1.0000	0.9925	7.50e-03
1276	1.0000	0.9928	7.20e-03
1277	1.0000	0.9924	7.60e-03
1278	1.0000	0.9926	7.40e-03
1279	1.0000	0.9927	7.30e-03
1280	1.0000	0.9916	8.40e-03
1281	1.0000	0.9920	8.00e-03
1282	1.0000	0.9916	8.40e-03
1283	1.0000	0.9925	7.50e-03
1284	1.0000	0.9911	8.90e-03
1285	1.0000	0.9918	8.20e-03
1286	1.0000	0.9919	8.10e-03
1287	1.0000	0.9916	8.40e-03
1288	1.0000	0.9929	7.10e-03
1289	1.0000	0.9914	8.60e-03
1290	1.0000	0.9923	7.70e-03
1291	1.0000	0.9937	6.30e-03
1292	1.0000	0.9929	7.10e-03
1293	1.0000	0.9940	6.00e-03
1294	1.0000	0.9921	7.90e-03
1295	1.0000	0.9936	6.40e-03
1296	1.0000	0.9922	7.80e-03
1297	1.0000	0.9922	7.80e-03
1298	1.0000	0.9932	6.80e-03
1299	1.0000	0.9933	6.70e-03
1300	1.0000	0.9929	7.10e-03
1301	1.0000	0.9929	7.10e-03
1302	1.0000	0.9926	7.40e-03
1303	1.0000	0.9913	8.70e-03
1304	1.0000	0.9916	8.40e-03
1305	1.0000	0.9919	8.10e-03
1306	1.0000	0.9931	6.90e-03
1307	1.0000	0.9926	7.40e-03
1308	1.0000	0.9929	7.10e-03
1309	1.0000	0.9926	7.40e-03
1310	1.0000	0.9931	6.90e-03
1311	1.0000	0.9929	7.10e-03
1312	1.0000	0.9929	7.10e-03
1313	1.0000	0.9920	8.00e-03
1314	1.0000	0.9924	7.60e-03
1315	1.0000	0.9941	5.90e-03
1316	1.0000	0.9912	8.80e-03
1317	1.0000	0.9923	7.70e-03
1318	1.0000	0.9908	9.20e-03
1319	1.0000	0.9932	6.80e-03
1320	1.0000	0.9923	7.70e-03
1321	1.0000	0.9935	6.50e-03
1322	1.0000	0.9927	7.30e-03
1323	1.0000	0.9925	7.50e-03
1324	1.0000	0.9930	7.00e-03
1325	1.0000	0.9935	6.50e-03
1326	1.0000	0.9931	6.90e-03
1327	1.0000	0.9921	7.90e-03
1328	1.0000	0.9923	7.70e-03
1329	1.0000	0.9927	7.30e-03
1330	1.0000	0.9924	7.60e-03
1331	1.0000	0.9928	7.20e-03
1332	1.0000	0.9917	8.30e-03
1333	1.0000	0.9946	5.40e-03
1334	1.0000	0.9918	8.20e-03
1335	1.0000	0.9926	7.40e-03
1336	1.0000	0.9915	8.50e-03
1337	1.0000	0.9931	6.90e-03
1338	1.0000	0.9928	7.20e-03
1339	1.0000	0.9933	6.70e-03
1340	1.0000	0.9935	6.50e-03
1341	1.0000	0.9917	8.30e-03
1342	1.0000	0.9920	8.00e-03
1343	1.0000	0.9928	7.20e-03
1344	1.0000	0.9931	6.90e-03
1345	1.0000	0.9916	8.40e-03
1346	1.0000	0.9931	6.90e-03
1347	1.0000	0.9930	7.00e-03
1348	1.0000	0.9935	6.50e-03
1349	1.0000	0.9932	6.80e-03
1350	1.0000	0.9937	6.30e-03
1351	1.0000	0.9941	5.90e-03
1352	1.0000	0.9939	6.10e-03
1353	1.0000	0.9913	8.70e-03
1354	1.0000	0.9926	7.40e-03
1355	1.0000	0.9918	8.20e-03
1356	1.0000	0.9926	7.40e-03
1357	1.0000	0.9934	6.60e-03
1358	1.0000	0.9920	8.00e-03
1359	1.0000	0.9929	7.10e-03
1360	1.0000	0.9931	6.90e-03
1361	1.0000	0.9924	7.60e-03
1362	1.0000	0.9932	6.80e-03
1363	1.0000	0.9932	6.80e-03
1364	1.0000	0.9928	7.20e-03
1365	1.0000	0.9936	6.40e-03
1366	1.0000	0.9923	7.70e-03
1367	1.0000	0.9938	6.20e-03
1368	1.0000	0.9929	7.10e-03
1369	1.0000	0.9938	6.20e-03
1370	1.0000	0.9942	5.80e-03
1371	1.0000	0.9925	7.50e-03
1372	1.0000	0.9925	7.50e-03
1373	1.0000	0.9928	7.20e-03
1374	1.0000	0.9941	5.90e-03
1375	1.0000	0.9923	7.70e-03
1376	1.0000	0.9923	7.70e-03
1377	1.0000	0.9919	8.10e-03
1378	1.0000	0.9942	5.80e-03
1379	1.0000	0.9912	8.80e-03
1380	1.0000	0.9936	6.40e-03
1381	1.0000	0.9941	5.90e-03
1382	1.0000	0.9916	8.40e-03
1383	1.0000	0.9922	7.80e-03
1384	1.0000	0.9911	8.90e-03
1385	1.0000	0.9938	6.20e-03
1386	1.0000	0.9923	7.70e-03
1387	1.0000	0.9926	7.40e-03
1388	1.0000	0.9922	7.80e-03
1389	1.0000	0.9915	8.50e-03
1390	1.0000	0.9927	7.30e-03
1391	1.0000	0.9918	8.20e-03
1392	1.0000	0.9920	8.00e-03
1393	1.0000	0.9912	8.80e-03
1394	1.0000	0.9935	6.50e-03
1395	1.0000	0.9915	8.50e-03
1396	1.0000	0.9935	6.50e-03
1397	1.0000	0.9929	7.10e-03
1398	1.0000	0.9923	7.70e-03
1399	1.0000	0.9922	7.80e-03
1400	1.0000	0.9935	6.50e-03
1401	1.0000	0.9929	7.10e-03
1402	1.0000	0.9934	6.60e-03
1403	1.0000	0.9932	6.80e-03
1404	1.0000	0.9926	7.40e-03
1405	1.0000	0.9927	7.30e-03
1406	1.0000	0.9929	7.10e-03
1407	1.0000	0.9932	6.80e-03
1408	1.0000	0.9923	7.70e-03
1409	1.0000	0.9923	7.70e-03
1410	1.0000	0.9925	7.50e-03
1411	1.0000	0.9914	8.60e-03
1412	1.0000	0.9937	6.30e-03
1413	1.0000	0.9926	7.40e-03
1414	1.0000	0.9915	8.50e-03
1415	1.0000	0.9906	9.40e-03
1416	1.0000	0.9928	7.20e-03
1417	1.0000	0.9936	6.40e-03
1418	1.0000	0.9937	6.30e-03
1419	1.0000	0.9915	8.50e-03
1420	1.0000	0.9914	8.60e-03
1421	1.0000	0.9925	7.50e-03
1422	1.0000	0.9928	7.20e-03
1423	1.0000	0.9920	8.00e-03
1424	1.0000	0.9908	9.20e-03
1425	1.0000	0.9926	7.40e-03
1426	1.0000	0.9922	7.80e-03
1427	1.0000	0.9924	7.60e-03
1428	1.0000	0.9923	7.70e-03
1429	1.0000	0.9917	8.30e-03
1430	1.0000	0.9934	6.60e-03
1431	1.0000	0.9927	7.30e-03
1432	1.0000	0.9923	7.70e-03
1433	1.0000	0.9912	8.80e-03
1434	1.0000	0.9928	7.20e-03
1435	1.0000	0.9930	7.00e-03
1436	1.0000	0.9932	6.80e-03
1437	1.0000	0.9925	7.50e-03
1438	1.0000	0.9925	7.50e-03
1439	1.0000	0.9941	5.90e-03
1440	1.0000	0.9923	7.70e-03
1441	1.0000	0.9924	7.60e-03
