Gen	MaxFit	AvgFit	Diversity
27978	0.1078	0.0989	8.86e-03
27979	0.1065	0.0985	8.01e-03
27980	0.1065	0.0983	8.23e-03
27981	0.1065	0.0981	8.45e-03
27982	0.1040	0.0974	6.63e-03
27983	0.1052	0.0975	7.73e-03
27984	0.1040	0.0972	6.73e-03
27985	0.1046	0.0969	7.70e-03
27986	0.1040	0.0970	7.02e-03
27987	0.1027	0.0972	5.55e-03
27988	0.1027	0.0971	5.60e-03
27989	0.1046	0.0969	7.69e-03
27990	0.1033	0.0969	6.48e-03
27991	0.1040	0.0965	7.47e-03
27992	0.1040	0.0967	7.25e-03
27993	0.1046	0.0964	8.17e-03
27994	0.1046	0.0967	7.95e-03
27995	0.1052	0.0967	8.51e-03
27996	0.1046	0.0975	7.11e-03
27997	0.1046	0.0972	7.45e-03
27998	0.1040	0.0973	6.64e-03
27999	0.1040	0.0974	6.57e-03
28000	0.1046	0.0975	7.06e-03
28001	0.1046	0.0980	6.57e-03
28002	0.1046	0.0989	5.69e-03
28003	0.1052	0.0990	6.27e-03
28004	0.1040	0.0989	5.12e-03
28005	0.1046	0.0982	6.42e-03
28006	0.1046	0.0977	6.88e-03
28007	0.1033	0.0975	5.87e-03
28008	0.1046	0.0975	7.07e-03
28009	0.1027	0.0971	5.60e-03
28010	0.1033	0.0973	6.10e-03
28011	0.1033	0.0968	6.56e-03
28012	0.1033	0.0973	6.00e-03
28013	0.1015	0.0969	4.58e-03
28014	0.1015	0.0973	4.12e-03
28015	0.1015	0.0975	3.98e-03
28016	0.1021	0.0975	4.59e-03
28017	0.1027	0.0973	5.46e-03
28018	0.1021	0.0971	4.96e-03
28019	0.1033	0.0979	5.45e-03
28020	0.1027	0.0978	4.94e-03
28021	0.1033	0.0975	5.86e-03
28022	0.1027	0.0975	5.25e-03
28023	0.1040	0.0980	6.02e-03
28024	0.1033	0.0980	5.39e-03
28025	0.1033	0.0984	4.98e-03
28026	0.1046	0.0990	5.57e-03
28027	0.1046	0.0987	5.91e-03
28028	0.1052	0.0989	6.35e-03
28029	0.1059	0.0990	6.86e-03
28030	0.1052	0.0992	6.07e-03
28031	0.1059	0.1001	5.79e-03
28032	0.1059	0.1002	5.71e-03
28033	0.1059	0.1003	5.61e-03
28034	0.1059	0.1004	5.48e-03
28035	0.1065	0.1008	5.70e-03
28036	0.1052	0.1005	4.76e-03
28037	0.1059	0.1000	5.86e-03
28038	0.1059	0.1005	5.35e-03
28039	0.1059	0.0999	5.98e-03
28040	0.1071	0.1001	7.04e-03
28041	0.1059	0.1000	5.90e-03
28042	0.1065	0.0998	6.67e-03
28043	0.1046	0.0998	4.84e-03
28044	0.1052	0.0990	6.21e-03
28045	0.1052	0.0994	5.80e-03
28046	0.1046	0.0993	5.27e-03
28047	0.1059	0.0996	6.30e-03
28048	0.1046	0.0997	4.90e-03
28049	0.1040	0.0992	4.82e-03
28050	0.1059	0.0997	6.17e-03
28051	0.1052	0.0995	5.70e-03
28052	0.1059	0.0992	6.68e-03
28053	0.1065	0.0997	6.81e-03
28054	0.1059	0.0994	6.47e-03
28055	0.1071	0.0998	7.37e-03
28056	0.1065	0.0995	6.97e-03
28057	0.1078	0.1007	7.04e-03
28058	0.1071	0.1010	6.17e-03
28059	0.1071	0.1006	6.51e-03
28060	0.1071	0.1011	6.08e-03
28061	0.1065	0.1020	4.50e-03
28062	0.1071	0.1022	4.96e-03
28063	0.1071	0.1023	4.86e-03
28064	0.1078	0.1021	5.70e-03
28065	0.1071	0.1022	4.90e-03
28066	0.1078	0.1013	6.44e-03
28067	0.1078	0.1019	5.90e-03
28068	0.1090	0.1019	7.15e-03
28069	0.1084	0.1020	6.44e-03
28070	0.1090	0.1022	6.86e-03
28071	0.1084	0.1010	7.37e-03
28072	0.1084	0.1002	8.21e-03
28073	0.1071	0.1002	6.97e-03
28074	0.1059	0.0999	5.98e-03
28075	0.1046	0.0996	4.98e-03
28076	0.1046	0.0996	4.99e-03
28077	0.1059	0.0998	6.04e-03
28078	0.1059	0.1000	5.86e-03
28079	0.1065	0.0999	6.61e-03
28080	0.1059	0.0992	6.68e-03
28081	0.1065	0.1001	6.38e-03
28082	0.1052	0.0996	5.65e-03
28083	0.1046	0.0986	5.97e-03
28084	0.1052	0.0988	6.42e-03
28085	0.1059	0.0984	7.50e-03
28086	0.1033	0.0976	5.80e-03
28087	0.1033	0.0974	5.95e-03
28088	0.1033	0.0976	5.73e-03
28089	0.1040	0.0975	6.45e-03
28090	0.1027	0.0968	5.90e-03
28091	0.1033	0.0965	6.82e-03
28092	0.1040	0.0973	6.69e-03
28093	0.1046	0.0978	6.78e-03
28094	0.1052	0.0974	7.88e-03
28095	0.1046	0.0976	7.00e-03
28096	0.1046	0.0973	7.28e-03
28097	0.1033	0.0971	6.20e-03
28098	0.1040	0.0976	6.43e-03
28099	0.1027	0.0967	6.04e-03
28100	0.1021	0.0965	5.64e-03
28101	0.1008	0.0967	4.17e-03
28102	0.1021	0.0970	5.09e-03
28103	0.1021	0.0964	5.73e-03
28104	0.1027	0.0971	5.61e-03
28105	0.1027	0.0974	5.33e-03
28106	0.1033	0.0978	5.58e-03
28107	0.1027	0.0974	5.35e-03
28108	0.1040	0.0974	6.57e-03
28109	0.1033	0.0972	6.15e-03
28110	0.1040	0.0977	6.27e-03
28111	0.1033	0.0982	5.16e-03
28112	0.1046	0.0977	6.95e-03
28113	0.1027	0.0971	5.66e-03
28114	0.1033	0.0964	6.93e-03
28115	0.1027	0.0970	5.71e-03
28116	0.1033	0.0975	5.82e-03
28117	0.1027	0.0975	5.26e-03
28118	0.1027	0.0973	5.41e-03
28119	0.1015	0.0971	4.36e-03
28120	0.1021	0.0968	5.26e-03
28121	0.1027	0.0968	5.96e-03
28122	0.1033	0.0966	6.76e-03
28123	0.1033	0.0969	6.47e-03
28124	0.1033	0.0969	6.46e-03
28125	0.1046	0.0977	6.89e-03
28126	0.1046	0.0980	6.64e-03
28127	0.1033	0.0978	5.55e-03
28128	0.1033	0.0977	5.62e-03
28129	0.1027	0.0983	4.46e-03
28130	0.1040	0.0979	6.10e-03
28131	0.1033	0.0982	5.16e-03
28132	0.1040	0.0985	5.53e-03
28133	0.1027	0.0986	4.13e-03
28134	0.1033	0.0981	5.23e-03
28135	0.1027	0.0979	4.81e-03
28136	0.1033	0.0980	5.33e-03
28137	0.1033	0.0988	4.51e-03
28138	0.1040	0.0991	4.92e-03
28139	0.1046	0.0995	5.15e-03
28140	0.1046	0.0998	4.84e-03
28141	0.1046	0.0997	4.88e-03
28142	0.1052	0.0999	5.30e-03
28143	0.1052	0.0997	5.50e-03
28144	0.1059	0.0996	6.27e-03
28145	0.1052	0.1000	5.20e-03
28146	0.1059	0.1004	5.51e-03
28147	0.1065	0.1007	5.84e-03
28148	0.1071	0.1004	6.72e-03
28149	0.1078	0.1003	7.46e-03
28150	0.1097	0.1008	8.87e-03
28151	0.1084	0.1006	7.81e-03
28152	0.1065	0.1003	6.19e-03
28153	0.1084	0.1007	7.73e-03
28154	0.1071	0.1008	6.33e-03
28155	0.1052	0.1005	4.70e-03
28156	0.1052	0.1002	5.08e-03
28157	0.1059	0.1004	5.47e-03
28158	0.1065	0.1005	6.05e-03
28159	0.1052	0.0998	5.46e-03
28160	0.1052	0.0998	5.46e-03
28161	0.1052	0.0995	5.73e-03
28162	0.1052	0.0991	6.11e-03
28163	0.1052	0.0983	6.98e-03
28164	0.1033	0.0980	5.38e-03
28165	0.1033	0.0985	4.85e-03
28166	0.1033	0.0980	5.39e-03
28167	0.1040	0.0987	5.26e-03
28168	0.1052	0.0997	5.58e-03
28169	0.1059	0.0997	6.16e-03
28170	0.1033	0.0991	4.29e-03
28171	0.1059	0.0995	6.35e-03
28172	0.1046	0.0988	5.81e-03
28173	0.1046	0.0985	6.08e-03
28174	0.1046	0.0988	5.82e-03
28175	0.1046	0.0990	5.63e-03
28176	0.1040	0.0990	4.97e-03
28177	0.1040	0.0998	4.21e-03
28178	0.1052	0.0999	5.29e-03
28179	0.1052	0.1003	4.89e-03
28180	0.1059	0.1007	5.14e-03
28181	0.1046	0.1006	3.98e-03
28182	0.1052	0.1009	4.35e-03
28183	0.1059	0.1012	4.68e-03
28184	0.1065	0.1010	5.52e-03
28185	0.1052	0.1002	5.05e-03
28186	0.1052	0.1006	4.60e-03
28187	0.1065	0.1009	5.60e-03
28188	0.1052	0.1007	4.57e-03
28189	0.1065	0.1008	5.71e-03
28190	0.1065	0.1011	5.39e-03
28191	0.1052	0.1005	4.71e-03
28192	0.1052	0.1006	4.61e-03
28193	0.1059	0.1005	5.34e-03
28194	0.1065	0.1004	6.05e-03
28195	0.1065	0.1007	5.81e-03
28196	0.1071	0.1013	5.84e-03
28197	0.1084	0.1019	6.54e-03
28198	0.1078	0.1020	5.79e-03
28199	0.1078	0.1014	6.33e-03
28200	0.1065	0.1012	5.28e-03
28201	0.1071	0.1012	5.95e-03
28202	0.1078	0.1010	6.72e-03
28203	0.1065	0.1008	5.70e-03
28204	0.1071	0.1001	7.01e-03
28205	0.1059	0.0997	6.18e-03
28206	0.1065	0.0992	7.35e-03
28207	0.1059	0.0990	6.83e-03
28208	0.1059	0.0989	6.96e-03
28209	0.1059	0.0992	6.68e-03
28210	0.1071	0.1000	7.15e-03
28211	0.1071	0.0998	7.34e-03
28212	0.1090	0.1002	8.85e-03
28213	0.1078	0.1005	7.26e-03
28214	0.1071	0.1010	6.12e-03
28215	0.1065	0.1000	6.46e-03
28216	0.1078	0.1002	7.59e-03
28217	0.1065	0.1000	6.49e-03
28218	0.1071	0.1007	6.46e-03
28219	0.1078	0.1007	7.09e-03
28220	0.1065	0.1011	5.41e-03
28221	0.1071	0.1006	6.49e-03
28222	0.1059	0.1004	5.52e-03
28223	0.1071	0.1006	6.53e-03
28224	0.1052	0.1002	5.08e-03
28225	0.1052	0.0998	5.44e-03
28226	0.1059	0.1001	5.80e-03
28227	0.1065	0.0995	6.99e-03
28228	0.1065	0.0996	6.89e-03
28229	0.1059	0.0995	6.41e-03
28230	0.1065	0.0996	6.86e-03
28231	0.1059	0.1001	5.81e-03
28232	0.1059	0.0994	6.46e-03
28233	0.1052	0.0989	6.36e-03
28234	0.1059	0.0989	6.93e-03
28235	0.1059	0.0983	7.56e-03
28236	0.1046	0.0982	6.40e-03
28237	0.1040	0.0979	6.11e-03
28238	0.1040	0.0974	6.63e-03
28239	0.1071	0.0976	9.55e-03
28240	0.1059	0.0985	7.39e-03
28241	0.1059	0.0991	6.80e-03
28242	0.1046	0.0985	6.13e-03
28243	0.1040	0.0985	5.49e-03
28244	0.1046	0.0988	5.80e-03
28245	0.1052	0.0994	5.84e-03
28246	0.1052	0.0991	6.15e-03
28247	0.1046	0.0989	5.66e-03
28248	0.1033	0.0987	4.63e-03
28249	0.1040	0.0992	4.82e-03
28250	0.1046	0.0991	5.51e-03
28251	0.1046	0.0993	5.30e-03
28252	0.1040	0.0993	4.66e-03
28253	0.1052	0.0994	5.87e-03
28254	0.1059	0.0998	6.07e-03
28255	0.1059	0.0994	6.51e-03
28256	0.1059	0.0986	7.29e-03
28257	0.1065	0.0983	8.20e-03
28258	0.1040	0.0985	5.51e-03
28259	0.1046	0.0987	5.94e-03
28260	0.1046	0.0989	5.71e-03
28261	0.1071	0.0992	7.94e-03
28262	0.1046	0.0994	5.17e-03
28263	0.1052	0.1000	5.19e-03
28264	0.1052	0.0996	5.63e-03
28265	0.1040	0.0998	4.20e-03
28266	0.1046	0.0996	5.03e-03
28267	0.1052	0.0997	5.55e-03
28268	0.1059	0.0999	5.96e-03
28269	0.1065	0.1003	6.24e-03
28270	0.1065	0.1001	6.37e-03
28271	0.1046	0.1003	4.29e-03
28272	0.1071	0.0998	7.37e-03
28273	0.1059	0.1001	5.77e-03
28274	0.1059	0.1001	5.77e-03
28275	0.1059	0.1002	5.69e-03
28276	0.1059	0.1000	5.90e-03
28277	0.1071	0.1002	6.93e-03
28278	0.1071	0.0996	7.52e-03
28279	0.1065	0.0996	6.94e-03
28280	0.1065	0.0983	8.21e-03
28281	0.1052	0.0991	6.14e-03
28282	0.1052	0.0991	6.17e-03
28283	0.1065	0.0994	7.14e-03
28284	0.1059	0.0998	6.07e-03
28285	0.1059	0.0989	7.01e-03
28286	0.1065	0.0983	8.18e-03
28287	0.1078	0.0988	8.93e-03
28288	0.1078	0.0985	9.26e-03
28289	0.1065	0.0985	7.99e-03
28290	0.1052	0.0986	6.67e-03
28291	0.1052	0.0982	7.01e-03
28292	0.1059	0.0982	7.71e-03
28293	0.1059	0.0983	7.52e-03
28294	0.1059	0.0994	6.49e-03
28295	0.1059	0.1003	5.61e-03
28296	0.1065	0.1005	6.04e-03
28297	0.1059	0.1006	5.31e-03
28298	0.1071	0.1012	5.96e-03
28299	0.1071	0.1010	6.11e-03
28300	0.1071	0.1012	5.98e-03
28301	0.1084	0.1013	7.09e-03
28302	0.1078	0.1013	6.50e-03
28303	0.1084	0.1004	7.97e-03
28304	0.1071	0.1004	6.68e-03
28305	0.1078	0.1004	7.32e-03
28306	0.1071	0.1007	6.45e-03
28307	0.1078	0.1012	6.51e-03
28308	0.1065	0.1010	5.53e-03
28309	0.1071	0.1010	6.08e-03
28310	0.1071	0.1009	6.28e-03
28311	0.1078	0.1013	6.43e-03
28312	0.1065	0.1010	5.50e-03
28313	0.1065	0.1010	5.47e-03
28314	0.1065	0.1014	5.07e-03
28315	0.1078	0.1008	6.97e-03
28316	0.1078	0.1010	6.80e-03
28317	0.1084	0.1011	7.31e-03
28318	0.1084	0.1011	7.31e-03
28319	0.1078	0.1020	5.76e-03
28320	0.1084	0.1028	5.64e-03
28321	0.1097	0.1023	7.34e-03
28322	0.1090	0.1022	6.79e-03
28323	0.1071	0.1015	5.67e-03
28324	0.1071	0.1015	5.63e-03
28325	0.1078	0.1013	6.46e-03
28326	0.1084	0.1011	7.24e-03
28327	0.1059	0.1012	4.71e-03
28328	0.1065	0.1009	5.56e-03
28329	0.1071	0.1009	6.28e-03
28330	0.1090	0.1005	8.52e-03
28331	0.1059	0.0999	5.98e-03
28332	0.1065	0.0999	6.64e-03
28333	0.1078	0.1001	7.68e-03
28334	0.1071	0.1005	6.59e-03
28335	0.1084	0.1017	6.67e-03
28336	0.1071	0.1013	5.80e-03
28337	0.1078	0.1010	6.75e-03
28338	0.1084	0.1013	7.11e-03
28339	0.1084	0.1016	6.76e-03
28340	0.1084	0.1019	6.45e-03
28341	0.1084	0.1021	6.29e-03
28342	0.1090	0.1020	6.98e-03
28343	0.1097	0.1027	6.94e-03
28344	0.1097	0.1026	7.01e-03
28345	0.1103	0.1024	7.90e-03
28346	0.1109	0.1026	8.29e-03
28347	0.1097	0.1023	7.35e-03
28348	0.1103	0.1030	7.29e-03
28349	0.1103	0.1032	7.03e-03
28350	0.1103	0.1031	7.14e-03
28351	0.1103	0.1033	6.97e-03
28352	0.1103	0.1035	6.76e-03
28353	0.1103	0.1031	7.18e-03
28354	0.1109	0.1029	7.99e-03
28355	0.1090	0.1021	6.97e-03
28356	0.1078	0.1016	6.21e-03
28357	0.1084	0.1014	6.96e-03
28358	0.1078	0.1007	7.08e-03
28359	0.1084	0.1007	7.64e-03
28360	0.1078	0.1018	5.98e-03
28361	0.1071	0.1015	5.62e-03
28362	0.1065	0.1014	5.12e-03
28363	0.1071	0.1014	5.75e-03
28364	0.1059	0.1009	5.02e-03
28365	0.1078	0.1014	6.32e-03
28366	0.1059	0.1010	4.84e-03
28367	0.1090	0.1012	7.83e-03
28368	0.1078	0.1014	6.36e-03
28369	0.1084	0.1021	6.26e-03
28370	0.1090	0.1027	6.36e-03
28371	0.1084	0.1021	6.30e-03
28372	0.1084	0.1027	5.68e-03
28373	0.1078	0.1021	5.63e-03
28374	0.1078	0.1012	6.55e-03
28375	0.1071	0.1012	5.92e-03
28376	0.1071	0.1009	6.23e-03
28377	0.1078	0.1006	7.13e-03
28378	0.1078	0.1000	7.72e-03
28379	0.1071	0.1000	7.10e-03
28380	0.1078	0.1000	7.77e-03
28381	0.1071	0.0999	7.22e-03
28382	0.1052	0.0997	5.52e-03
28383	0.1052	0.0995	5.78e-03
28384	0.1059	0.0997	6.15e-03
28385	0.1071	0.0999	7.27e-03
28386	0.1078	0.0993	8.42e-03
28387	0.1078	0.0990	8.77e-03
28388	0.1078	0.0986	9.15e-03
28389	0.1065	0.0988	7.70e-03
28390	0.1059	0.0991	6.82e-03
28391	0.1052	0.0993	5.97e-03
28392	0.1052	0.0997	5.55e-03
28393	0.1052	0.0999	5.34e-03
28394	0.1046	0.0992	5.36e-03
28395	0.1052	0.0989	6.38e-03
28396	0.1040	0.0986	5.40e-03
28397	0.1052	0.0986	6.60e-03
28398	0.1046	0.0989	5.72e-03
28399	0.1046	0.0989	5.67e-03
28400	0.1059	0.0999	5.95e-03
28401	0.1059	0.0996	6.23e-03
28402	0.1052	0.0989	6.35e-03
28403	0.1059	0.0985	7.41e-03
28404	0.1059	0.0980	7.88e-03
28405	0.1046	0.0982	6.39e-03
28406	0.1052	0.0979	7.30e-03
28407	0.1052	0.0982	7.04e-03
28408	0.1052	0.0976	7.60e-03
28409	0.1059	0.0975	8.35e-03
28410	0.1046	0.0967	7.94e-03
28411	0.1052	0.0973	7.97e-03
28412	0.1046	0.0972	7.42e-03
28413	0.1046	0.0973	7.33e-03
28414	0.1033	0.0966	6.77e-03
28415	0.1033	0.0963	7.02e-03
28416	0.1040	0.0968	7.22e-03
28417	0.1027	0.0970	5.76e-03
28418	0.1021	0.0968	5.25e-03
28419	0.1027	0.0968	5.96e-03
28420	0.1027	0.0959	6.87e-03
28421	0.1040	0.0957	8.24e-03
28422	0.1040	0.0959	8.03e-03
28423	0.1046	0.0956	8.97e-03
28424	0.1059	0.0952	1.06e-02
28425	0.1033	0.0946	8.74e-03
28426	0.1040	0.0948	9.17e-03
28427	0.1033	0.0959	7.43e-03
28428	0.1027	0.0964	6.33e-03
28429	0.1027	0.0966	6.07e-03
28430	0.1015	0.0965	4.95e-03
28431	0.1021	0.0967	5.35e-03
28432	0.1027	0.0972	5.55e-03
28433	0.1021	0.0958	6.28e-03
28434	0.1021	0.0952	6.89e-03
28435	0.1021	0.0950	7.12e-03
28436	0.1015	0.0948	6.63e-03
28437	0.1015	0.0946	6.82e-03
28438	0.1008	0.0940	6.84e-03
28439	0.1027	0.0951	7.59e-03
28440	0.1021	0.0953	6.82e-03
28441	0.1021	0.0954	6.69e-03
28442	0.1021	0.0958	6.28e-03
28443	0.1015	0.0959	5.59e-03
28444	0.1027	0.0961	6.63e-03
28445	0.1015	0.0956	5.83e-03
28446	0.1015	0.0954	6.06e-03
28447	0.1027	0.0947	8.04e-03
28448	0.1015	0.0945	6.98e-03
28449	0.1015	0.0945	6.91e-03
28450	0.1002	0.0945	5.70e-03
28451	0.1008	0.0945	6.37e-03
28452	0.1008	0.0952	5.59e-03
28453	0.1015	0.0957	5.77e-03
28454	0.1015	0.0955	5.91e-03
28455	0.1021	0.0962	5.88e-03
28456	0.1021	0.0974	4.71e-03
28457	0.1008	0.0970	3.79e-03
28458	0.1033	0.0976	5.73e-03
28459	0.1033	0.0975	5.86e-03
28460	0.1059	0.0975	8.39e-03
28461	0.1040	0.0980	6.00e-03
28462	0.1046	0.0983	6.29e-03
28463	0.1052	0.0980	7.19e-03
28464	0.1040	0.0984	5.54e-03
28465	0.1052	0.0988	6.48e-03
28466	0.1052	0.0989	6.38e-03
28467	0.1046	0.0988	5.81e-03
28468	0.1052	0.0979	7.34e-03
28469	0.1052	0.0978	7.46e-03
28470	0.1052	0.0974	7.86e-03
28471	0.1033	0.0971	6.21e-03
28472	0.1027	0.0970	5.68e-03
28473	0.1027	0.0974	5.33e-03
28474	0.1027	0.0973	5.41e-03
28475	0.1040	0.0979	6.06e-03
28476	0.1040	0.0983	5.64e-03
28477	0.1052	0.0983	6.96e-03
28478	0.1065	0.0984	8.07e-03
28479	0.1078	0.0984	9.40e-03
28480	0.1059	0.0977	8.20e-03
28481	0.1046	0.0974	7.23e-03
28482	0.1059	0.0973	8.52e-03
28483	0.1040	0.0962	7.79e-03
28484	0.1040	0.0963	7.71e-03
28485	0.1040	0.0967	7.27e-03
28486	0.1052	0.0972	8.04e-03
28487	0.1052	0.0968	8.45e-03
28488	0.1065	0.0965	1.00e-02
28489	0.1040	0.0965	7.47e-03
28490	0.1052	0.0973	7.94e-03
28491	0.1059	0.0971	8.76e-03
28492	0.1033	0.0964	6.92e-03
28493	0.1033	0.0965	6.87e-03
28494	0.1040	0.0962	7.79e-03
28495	0.1046	0.0971	7.53e-03
28496	0.1065	0.0974	9.05e-03
28497	0.1040	0.0977	6.30e-03
28498	0.1046	0.0977	6.92e-03
28499	0.1052	0.0989	6.39e-03
28500	0.1059	0.0997	6.16e-03
28501	0.1052	0.0995	5.72e-03
28502	0.1059	0.0991	6.73e-03
28503	0.1052	0.0988	6.40e-03
28504	0.1059	0.0990	6.88e-03
28505	0.1059	0.0985	7.33e-03
28506	0.1052	0.0988	6.42e-03
28507	0.1046	0.0985	6.14e-03
28508	0.1046	0.0991	5.56e-03
28509	0.1040	0.0990	5.02e-03
28510	0.1046	0.0993	5.27e-03
28511	0.1052	0.0998	5.47e-03
28512	0.1052	0.0997	5.56e-03
28513	0.1046	0.0995	5.11e-03
28514	0.1046	0.0998	4.78e-03
28515	0.1040	0.0999	4.04e-03
28516	0.1046	0.1000	4.61e-03
28517	0.1040	0.1000	3.99e-03
28518	0.1052	0.1002	5.09e-03
28519	0.1052	0.0999	5.34e-03
28520	0.1040	0.0998	4.20e-03
28521	0.1040	0.0999	4.12e-03
28522	0.1040	0.1000	3.99e-03
28523	0.1040	0.0996	4.39e-03
28524	0.1040	0.0993	4.68e-03
28525	0.1052	0.0996	5.68e-03
28526	0.1052	0.1001	5.16e-03
28527	0.1046	0.1000	4.58e-03
28528	0.1052	0.1000	5.21e-03
28529	0.1046	0.1000	4.66e-03
28530	0.1059	0.0999	5.97e-03
28531	0.1046	0.0996	5.03e-03
28532	0.1046	0.0990	5.60e-03
28533	0.1046	0.0994	5.21e-03
28534	0.1052	0.0994	5.79e-03
28535	0.1059	0.1002	5.62e-03
28536	0.1052	0.1000	5.20e-03
28537	0.1052	0.0997	5.49e-03
28538	0.1052	0.0999	5.35e-03
28539	0.1065	0.0999	6.55e-03
28540	0.1052	0.1005	4.75e-03
28541	0.1059	0.1008	5.09e-03
28542	0.1065	0.1008	5.72e-03
28543	0.1071	0.1004	6.72e-03
28544	0.1059	0.1004	5.50e-03
28545	0.1065	0.1000	6.50e-03
28546	0.1071	0.0997	7.38e-03
28547	0.1065	0.1002	6.32e-03
28548	0.1046	0.1002	4.44e-03
28549	0.1071	0.1004	6.75e-03
28550	0.1065	0.1002	6.25e-03
28551	0.1065	0.1005	5.97e-03
28552	0.1071	0.1015	5.67e-03
28553	0.1071	0.1014	5.75e-03
28554	0.1065	0.1008	5.69e-03
28555	0.1071	0.1008	6.36e-03
28556	0.1065	0.1011	5.41e-03
28557	0.1071	0.1007	6.48e-03
28558	0.1065	0.1009	5.64e-03
28559	0.1084	0.1007	7.66e-03
28560	0.1071	0.1007	6.43e-03
28561	0.1065	0.1004	6.13e-03
28562	0.1071	0.1006	6.52e-03
28563	0.1078	0.1014	6.35e-03
28564	0.1084	0.1025	5.94e-03
28565	0.1071	0.1022	4.95e-03
28566	0.1078	0.1024	5.41e-03
28567	0.1065	0.1021	4.37e-03
28568	0.1078	0.1024	5.40e-03
28569	0.1078	0.1022	5.56e-03
28570	0.1065	0.1016	4.94e-03
28571	0.1052	0.1014	3.87e-03
28572	0.1059	0.1014	4.47e-03
28573	0.1065	0.1010	5.48e-03
28574	0.1052	0.0999	5.32e-03
28575	0.1052	0.1003	4.90e-03
28576	0.1052	0.1005	4.72e-03
28577	0.1059	0.1008	5.09e-03
28578	0.1052	0.1006	4.65e-03
28579	0.1059	0.1004	5.45e-03
28580	0.1059	0.0996	6.31e-03
28581	0.1065	0.1006	5.94e-03
28582	0.1065	0.1005	6.01e-03
28583	0.1052	0.1005	4.72e-03
28584	0.1052	0.1005	4.70e-03
28585	0.1052	0.1000	5.21e-03
28586	0.1059	0.1008	5.07e-03
28587	0.1046	0.1003	4.36e-03
28588	0.1046	0.1004	4.22e-03
28589	0.1046	0.1000	4.65e-03
28590	0.1059	0.0999	6.00e-03
28591	0.1059	0.0994	6.43e-03
28592	0.1046	0.0989	5.75e-03
28593	0.1052	0.0986	6.64e-03
28594	0.1046	0.0982	6.44e-03
28595	0.1027	0.0982	4.52e-03
28596	0.1040	0.0981	5.90e-03
28597	0.1033	0.0983	5.01e-03
28598	0.1033	0.0975	5.83e-03
28599	0.1040	0.0978	6.21e-03
28600	0.1040	0.0978	6.20e-03
28601	0.1046	0.0980	6.66e-03
28602	0.1046	0.0984	6.23e-03
28603	0.1046	0.0980	6.56e-03
28604	0.1033	0.0986	4.70e-03
28605	0.1040	0.0991	4.93e-03
28606	0.1046	0.0991	5.54e-03
28607	0.1040	0.0989	5.05e-03
28608	0.1059	0.0993	6.61e-03
28609	0.1040	0.0983	5.67e-03
28610	0.1021	0.0969	5.15e-03
28611	0.1033	0.0970	6.33e-03
28612	0.1027	0.0965	6.20e-03
28613	0.1021	0.0961	6.01e-03
28614	0.1008	0.0960	4.84e-03
28615	0.1008	0.0954	5.46e-03
28616	0.1008	0.0952	5.58e-03
28617	0.1008	0.0950	5.85e-03
28618	0.1015	0.0950	6.50e-03
28619	0.1015	0.0953	6.14e-03
28620	0.1002	0.0947	5.47e-03
28621	0.1008	0.0943	6.54e-03
28622	0.1008	0.0950	5.86e-03
28623	0.1015	0.0954	6.03e-03
28624	0.1021	0.0952	6.85e-03
28625	0.1008	0.0953	5.51e-03
28626	0.1008	0.0956	5.27e-03
28627	0.1002	0.0952	4.95e-03
28628	0.1021	0.0953	6.76e-03
28629	0.1008	0.0962	4.66e-03
28630	0.1021	0.0964	5.67e-03
28631	0.1021	0.0968	5.26e-03
28632	0.1021	0.0964	5.66e-03
28633	0.1027	0.0967	6.06e-03
28634	0.1033	0.0971	6.29e-03
28635	0.1033	0.0974	5.95e-03
28636	0.1040	0.0983	5.69e-03
28637	0.1040	0.0974	6.57e-03
28638	0.1040	0.0974	6.63e-03
28639	0.1040	0.0969	7.10e-03
28640	0.1046	0.0960	8.62e-03
28641	0.1040	0.0965	7.52e-03
28642	0.1033	0.0963	7.08e-03
28643	0.1052	0.0971	8.18e-03
28644	0.1033	0.0969	6.44e-03
28645	0.1040	0.0975	6.44e-03
28646	0.1021	0.0974	4.66e-03
28647	0.1040	0.0975	6.47e-03
28648	0.1027	0.0963	6.45e-03
28649	0.1027	0.0972	5.56e-03
28650	0.1046	0.0971	7.50e-03
28651	0.1033	0.0971	6.23e-03
28652	0.1040	0.0972	6.75e-03
28653	0.1033	0.0973	6.08e-03
28654	0.1033	0.0976	5.74e-03
28655	0.1052	0.0981	7.14e-03
28656	0.1033	0.0982	5.15e-03
28657	0.1059	0.0987	7.20e-03
28658	0.1046	0.0982	6.45e-03
28659	0.1065	0.0981	8.40e-03
28660	0.1071	0.0982	8.91e-03
28661	0.1046	0.0982	6.38e-03
28662	0.1046	0.0980	6.61e-03
28663	0.1033	0.0980	5.36e-03
28664	0.1040	0.0982	5.80e-03
28665	0.1040	0.0981	5.87e-03
28666	0.1046	0.0982	6.38e-03
28667	0.1040	0.0975	6.46e-03
28668	0.1033	0.0982	5.18e-03
28669	0.1033	0.0975	5.80e-03
28670	0.1040	0.0983	5.68e-03
28671	0.1046	0.0989	5.69e-03
28672	0.1052	0.0992	6.02e-03
28673	0.1046	0.0995	5.14e-03
28674	0.1052	0.1004	4.86e-03
28675	0.1052	0.0997	5.50e-03
