Gen	FittestString____	MaxFit	AvgFit	Diversity
4027	ERkOi xsAXot FiACO	0.2222	0.1625	5.97e-02
4028	ERkOX xsAXot UiAQO	0.2222	0.1650	5.72e-02
4029	ERSOG zsAXot UiAQO	0.2222	0.1667	5.56e-02
4030	ERkOi xsAXot FiAQd	0.2222	0.1650	5.72e-02
4031	ERkOX xsAXot FiACO	0.2222	0.1683	5.39e-02
4032	ERkOX xpAXot FiAQO	0.2222	0.1714	5.08e-02
4033	ERkOi xsAXot UiAQO	0.2222	0.1744	4.78e-02
4034	ERSOi xsAXot FiACO	0.2222	0.1764	4.58e-02
4035	zRkOX xsAXot FiACO	0.2222	0.1803	4.19e-02
4036	ERSOi xsAXot UiACO	0.2222	0.1814	4.08e-02
4037	ERkOG xsAXot UiACO	0.2222	0.1828	3.94e-02
4038	ERkOi xsAXot FiAQO	0.2222	0.1825	3.97e-02
4039	zRkOi xsAXot UpAQO	0.2222	0.1833	3.89e-02
4040	ERkOi zsA ot FiAQO	0.2222	0.1856	3.67e-02
4041	ERkOi xsAXot FiACO	0.2222	0.1864	3.58e-02
4042	ERkOG xpAXot FiAQO	0.2222	0.1856	3.67e-02
4043	ERkOi xsAXot FiACO	0.2222	0.1833	3.89e-02
4044	zRkOG xsAXot FiAQO	0.2222	0.1833	3.89e-02
4045	ERkOi xsAXot OiAQO	0.2222	0.1842	3.81e-02
4046	ERkOG zsAXot FiAQO	0.2222	0.1842	3.81e-02
4047	zRkOG xsAXot FiACO	0.2222	0.1844	3.78e-02
4048	ERkOi zpAXot UiACO	0.2222	0.1850	3.72e-02
4049	ERkOG zsAXot FiAQO	0.2222	0.1878	3.44e-02
4050	ERkOX zsA ot FiACO	0.2222	0.1925	2.97e-02
4051	ERkOi xsAXot UiACO	0.2222	0.1939	2.83e-02
4052	ERkOi zsAXot UiAQO	0.2222	0.1975	2.47e-02
4053	ERkOG zsAXot UiAQO	0.2222	0.1972	2.50e-02
4054	ERkOi xsAXot UiAQO	0.2222	0.2006	2.17e-02
4055	ERkOG xsAXot FiAQO	0.2222	0.2025	1.97e-02
4056	ERkOi xsAXot UiACO	0.2222	0.2064	1.58e-02
4057	ERkOi xsAXot UiACO	0.2222	0.2111	1.11e-02
4058	ERkOi xsAXot FiAQO	0.2222	0.2122	1.00e-02
4059	ERkOi zsAXot UiACO	0.2222	0.2144	7.78e-03
4060	ERkOi zsAXot UiAQO	0.2222	0.2147	7.50e-03
4061	ERkOG zpAnot FiAQO	0.2778	0.2128	6.50e-02
4062	ERkOi zpAnot FiAQO	0.2778	0.2114	6.64e-02
4063	ERkOG zpAnot FiAQO	0.2778	0.2136	6.42e-02
4064	ERkOG zsAnot FiAQO	0.2778	0.2108	6.69e-02
4065	ERkOi xsAnot UiAQO	0.2778	0.2119	6.58e-02
4066	ERkOi xpAnot FiAQO	0.2778	0.2111	6.67e-02
4067	ERkOi xpAnot qiAQO	0.2778	0.2144	6.33e-02
4068	ERkOX xpAnot UiAQO	0.2778	0.2139	6.39e-02
4069	ERkOi xpAnot FiAQO	0.2778	0.2147	6.31e-02
4070	ERkOi xsAXot UiAQO	0.2222	0.2131	9.17e-03
4071	ERkOi xsAXot UiACO	0.2222	0.2133	8.89e-03
4072	ERkOi xsAXot FiACO	0.2222	0.2139	8.33e-03
4073	ERkOX xsAXot FiAQO	0.2222	0.2147	7.50e-03
4074	ERkOX xsAXot FiACO	0.2222	0.2142	8.06e-03
4075	zRkOX xsAXot FiAQO	0.2222	0.2153	6.94e-03
4076	ERkOi xsAXot FiAQO	0.2222	0.2117	1.06e-02
4077	ERkOi xsAXot UiACO	0.2222	0.2136	8.61e-03
4078	zRkOG xsAXot UiACO	0.2222	0.2094	1.28e-02
4079	ERkOi xsAXot UiAQO	0.2222	0.2067	1.56e-02
4080	ERkzi zsAXot FiAQO	0.2222	0.2108	1.14e-02
4081	ERkOi VsAXot FiAQO	0.2222	0.2114	1.08e-02
4082	ERkOX zsAWot FiAQO	0.2222	0.2131	9.17e-03
4083	ERkOG zsAXot UiAbO	0.2778	0.2147	6.31e-02
4084	ERkOG zsAXot UiAbO	0.2778	0.2131	6.47e-02
4085	ERkOX xsAXot FiAbO	0.2778	0.2092	6.86e-02
4086	ERkzG xsAXot FiAbO	0.2778	0.2097	6.81e-02
4087	ERkzG xsAXot FiAbO	0.2778	0.2061	7.17e-02
4088	ERkzX xsAXot FiAbO	0.2778	0.2089	6.89e-02
4089	ERkzX xsAXot AiAbO	0.2778	0.2100	6.78e-02
4090	ERkzX xsAXot AiAbO	0.2778	0.2147	6.31e-02
4091	ERkzX xsAXot FiAbO	0.2778	0.2147	6.31e-02
4092	ERkOX xsAXot AiAbO	0.2778	0.2167	6.11e-02
4093	ERkOX zsAXot UiAbO	0.2778	0.2169	6.08e-02
4094	ERkOi xsAXot AiAbO	0.2778	0.2189	5.89e-02
4095	zRkOG xsAXot AiAbO	0.2778	0.2189	5.89e-02
4096	zRkOi xsAXot FiAbO	0.2778	0.2217	5.61e-02
4097	ERkOi xsAXot FiAbO	0.2778	0.2225	5.53e-02
4098	ERkOi xsAXot FiAbO	0.2778	0.2231	5.47e-02
4099	ERkOi xsAXot FiAbO	0.2778	0.2233	5.44e-02
4100	ERkOi xsAXot FiAbO	0.2778	0.2228	5.50e-02
4101	zRkOi xsAXot FiAbO	0.2778	0.2225	5.53e-02
4102	ERkOi xsAXot FiAbO	0.2778	0.2222	5.56e-02
4103	ERkOi xsAXot YiAbO	0.2778	0.2217	5.61e-02
4104	ERkOi xsAXot FiAQO	0.2222	0.2222	7.77e-16
4105	ERkOi xsAmot UiAQO	0.2222	0.2219	2.78e-04
4106	ERkOi xsAXot FiACO	0.2222	0.2222	7.77e-16
4107	zRkOi xsAXot FiACO	0.2222	0.2219	2.78e-04
4108	ERkzi xsAXot FiAQO	0.2222	0.2219	2.78e-04
4109	ERkOG xpAXot UiACO	0.2222	0.2222	7.77e-16
4110	ERkOi xsAXot FiACO	0.2222	0.2222	7.77e-16
4111	ERkzi xsAXot UiACO	0.2222	0.2222	7.77e-16
4112	ERkOi zsAXot FiAQO	0.2222	0.2219	2.78e-04
4113	ERkOi zsAXot UiACO	0.2222	0.2222	7.77e-16
4114	ERkOi xsAXot UiAQO	0.2222	0.2219	2.78e-04
4115	ERkOG xsAXot FiAQO	0.2222	0.2208	1.39e-03
4116	 Rkzi xsAXot FiACO	0.2222	0.2222	7.77e-16
4117	zRkOG xsAXot FiACO	0.2222	0.2219	2.78e-04
4118	zRkzi xsAmot FiAQO	0.2222	0.2222	7.77e-16
4119	zRkzi xsAXot FiAQO	0.2222	0.2222	7.77e-16
4120	ERkzi xsAXot UiACO	0.2222	0.2222	7.77e-16
4121	ERkOi xsAXot FiAQO	0.2222	0.2222	7.77e-16
4122	ERkOi xsAXot FiAQO	0.2222	0.2222	7.77e-16
4123	ERkOi xsAXot UiACO	0.2222	0.2222	7.77e-16
4124	ERkOi xsAXot FiAQO	0.2222	0.2222	7.77e-16
4125	ERkOi xsAXot FiACO	0.2222	0.2222	7.77e-16
4126	zRkzi xsAXot UiAQO	0.2222	0.2219	2.78e-04
4127	ERkOi xsAXot FiAQO	0.2222	0.2219	2.78e-04
4128	ERkOi xsAXot FiAQO	0.2222	0.2219	2.78e-04
4129	ERkOi xsAXot FiAQO	0.2222	0.2222	7.77e-16
4130	zRkOi xsAXot FiAQO	0.2222	0.2222	7.77e-16
4131	ERkOi xsAXot FiACO	0.2222	0.2219	2.78e-04
4132	ERkOi xsAXot UiACO	0.2222	0.2217	5.56e-04
4133	ERkzi xsAXot FiAQO	0.2222	0.2219	2.78e-04
4134	ERkOi xsAXot UiTCO	0.2222	0.2222	7.77e-16
4135	zRkzi xsAXot FiTQO	0.2222	0.2222	7.77e-16
4136	ERkOi xsAXot FiTQO	0.2222	0.2222	7.77e-16
4137	ERkzi xsAXot FiHCO	0.2222	0.2219	2.78e-04
4138	zRkzI xsAXot FiACO	0.2222	0.2222	7.77e-16
4139	ERkOi zsAXot UiACZ	0.2222	0.2222	7.77e-16
4140	ERkzi xsAXot UiAQO	0.2222	0.2222	7.77e-16
4141	ERkzi zsAXot FiACO	0.2222	0.2222	7.77e-16
4142	ERkzi xsAXot FiACO	0.2222	0.2219	2.78e-04
4143	zRkOi zszXot FiAQO	0.2222	0.2222	7.77e-16
4144	ERkzi xsAXot UiTCO	0.2222	0.2219	2.78e-04
4145	ERkzi zsAXot FiACO	0.2222	0.2217	5.56e-04
4146	Evkzi xsAXot FiAeO	0.2222	0.2222	7.77e-16
4147	ERkzi xsAXot FiTQO	0.2222	0.2222	7.77e-16
4148	zRkzG zsAXot FiTQO	0.2222	0.2222	7.77e-16
4149	zRkOi xsAXot UiTQO	0.2222	0.2219	2.78e-04
4150	TRkzi zsAXot FiACO	0.2778	0.2225	5.53e-02
4151	TRkOi xsAXot FiACO	0.2778	0.2228	5.50e-02
4152	TvkOi xsAXot FiAQO	0.2778	0.2222	5.56e-02
4153	TRkOi zsAXot FiAQO	0.2778	0.2236	5.42e-02
4154	TRkOi xsAXot FiAQO	0.2778	0.2233	5.44e-02
4155	TRkOi xsAXot UiAQO	0.2778	0.2228	5.50e-02
4156	ERkzi xsAXot UiAQO	0.2222	0.2219	2.78e-04
4157	ERkzi xsAXot FiAQO	0.2222	0.2222	7.77e-16
4158	ERkOi xsAXot UiAQO	0.2222	0.2222	7.77e-16
4159	ERkOi zsAXot FiAQO	0.2222	0.2219	2.78e-04
4160	zRkzi xsAXot FiMQO	0.2222	0.2222	7.77e-16
4161	ERSzi xsAXot FiAQO	0.2222	0.2222	7.77e-16
4162	ERkzi xsAXot Ui QO	0.2778	0.2225	5.53e-02
4163	ERkzi xsAXot Ui QO	0.2778	0.2231	5.47e-02
4164	ERkOi xRAXot Ui QO	0.2778	0.2222	5.56e-02
4165	ERkzi xsAXot Fi QO	0.2778	0.2219	5.58e-02
4166	ERkzi xsAXot Fi QO	0.2778	0.2225	5.53e-02
4167	ERkOi xsAXot Ui QO	0.2778	0.2236	5.42e-02
4168	ERkzi xsAXot Fi QO	0.2778	0.2239	5.39e-02
4169	ERkzi xjAXot Ui QO	0.2778	0.2244	5.33e-02
4170	ERkOi xsAXot Fi QO	0.2778	0.2250	5.28e-02
4171	ERkzi xsAXot ri QO	0.2778	0.2253	5.25e-02
4172	ERkOi zjAXot Fi QO	0.2778	0.2264	5.14e-02
4173	ERkzi xsAXot ri QO	0.2778	0.2269	5.08e-02
4174	zRkzi zjAXot Fi QO	0.2778	0.2275	5.03e-02
4175	ERkzi xsAXot Fi QO	0.2778	0.2272	5.06e-02
4176	ERkzi xsAXot ri QO	0.2778	0.2286	4.92e-02
4177	ERkzi xsAXot Fi QO	0.2778	0.2297	4.81e-02
4178	ERkzi xjACot Fi QO	0.2778	0.2294	4.83e-02
4179	ERkzi xsAXot Fi QO	0.2778	0.2300	4.78e-02
4180	ERkzi xsAXot ri CO	0.2778	0.2308	4.69e-02
4181	ERkOi xsAXot Fi QO	0.2778	0.2308	4.69e-02
4182	ERkzi xsAXot Fi QO	0.2778	0.2328	4.50e-02
4183	ERkzi xsAXot Fi QO	0.2778	0.2350	4.28e-02
4184	zRkzi xsAXot Fi QO	0.2778	0.2378	4.00e-02
4185	zRkzi xsAXot Fi QO	0.2778	0.2392	3.86e-02
4186	ERkzi xsAXot Fi QO	0.2778	0.2419	3.58e-02
4187	zRkOi xsAXot Fi QO	0.2778	0.2425	3.53e-02
4188	zRkzi xsAXot Fi QO	0.2778	0.2475	3.03e-02
4189	ERkzi xsAXot Fi QO	0.2778	0.2489	2.89e-02
4190	ERkzi xsAXot Fi QO	0.2778	0.2506	2.72e-02
4191	ERkzQ xsAXot Fi QO	0.2778	0.2539	2.39e-02
4192	ERkzi xsAXot Fi QO	0.2778	0.2564	2.14e-02
4193	zRkzi xjAXot Fi QO	0.2778	0.2556	2.22e-02
4194	ERkzi xjAXot Fi QO	0.2778	0.2583	1.94e-02
4195	ERkzi xjAXot Fi QO	0.2778	0.2639	1.39e-02
4196	ERkzi xjAXot Fi QO	0.2778	0.2667	1.11e-02
4197	ERkzi xsAXot ri QO	0.2778	0.2697	8.06e-03
4198	ERkzi xsAXot Fi QO	0.2778	0.2689	8.89e-03
4199	ERkzi xsAXot Fi QO	0.2778	0.2706	7.22e-03
4200	ERkzi xjAXot Fi QO	0.2778	0.2686	9.17e-03
4201	zRkOi xsAXot Fi QO	0.2778	0.2722	5.56e-03
4202	ERkzi xsAXot Fi QO	0.2778	0.2697	8.06e-03
4203	ERkzi xsAXot Fi QO	0.2778	0.2689	8.89e-03
4204	ERkzi xsAXot Fi QO	0.2778	0.2681	9.72e-03
4205	ERkzi xsAXot Fi Qe	0.3333	0.2708	6.25e-02
4206	ERkzi xsAXot Fi Qe	0.3333	0.2722	6.11e-02
4207	ERkzi xsAXot Fi Qe	0.3333	0.2714	6.19e-02
4208	ERkzi xsAXot Fi Qe	0.3333	0.2694	6.39e-02
4209	ERkzi xsAXot ri Qe	0.3333	0.2725	6.08e-02
4210	ERkzi xsAXot Fi Qe	0.3333	0.2728	6.06e-02
4211	zRkzi xsAXot Fi Qe	0.3333	0.2717	6.17e-02
4212	zRkzi xsAXot Fi Qe	0.3333	0.2714	6.19e-02
4213	ERkOi xsAXot Fi Qe	0.3333	0.2686	6.47e-02
4214	zRkOi xsAXot Fi Qe	0.3333	0.2681	6.53e-02
4215	ERkOi xsAXot Fi Qe	0.3333	0.2689	6.44e-02
4216	ERkzi xsAXot Fi Qe	0.3333	0.2675	6.58e-02
4217	zRkzi xsAXot Fi QO	0.2778	0.2675	1.03e-02
4218	ERkOi xjAXot Fi QO	0.2778	0.2678	1.00e-02
4219	zRkzi xsAXot Fi QO	0.2778	0.2672	1.06e-02
4220	ERkzi xsAXot Fi QO	0.2778	0.2647	1.31e-02
4221	ERkzi xsAXot Fi QO	0.2778	0.2667	1.11e-02
4222	ERkzi xjAXot Fi QO	0.2778	0.2678	1.00e-02
4223	ERkzi xsAXot Fi QO	0.2778	0.2672	1.06e-02
4224	ERkzi xsAXot Fi QO	0.2778	0.2717	6.11e-03
4225	zRkzi xsAXot Fi QO	0.2778	0.2703	7.50e-03
4226	ERkzi xsAXot Fi QO	0.2778	0.2692	8.61e-03
4227	ERkzi xsAXot Fi QO	0.2778	0.2692	8.61e-03
4228	ERkzi xsjXot Fi QO	0.2778	0.2731	4.72e-03
4229	ERkzi xjAXot Fi QO	0.2778	0.2753	2.50e-03
4230	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4231	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4232	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4233	ERkOi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4234	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4235	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4236	ERkOi xjAXot Fi QO	0.2778	0.2778	1.22e-15
4237	ERkzi xjAXot Fi QO	0.2778	0.2778	1.22e-15
4238	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4239	ERkzi xjAXot Fi QO	0.2778	0.2778	1.22e-15
4240	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4241	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4242	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4243	ERkzi xsAXot Fi QO	0.2778	0.2769	8.33e-04
4244	zRkzi xsAXot Fi QO	0.2778	0.2772	5.56e-04
4245	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4246	ERkzi xsAXot Fi QO	0.2778	0.2772	5.56e-04
4247	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4248	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4249	ERkzi xjAXot Fi QO	0.2778	0.2772	5.56e-04
4250	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4251	ERkzi xsAXot Fi QO	0.2778	0.2769	8.33e-04
4252	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4253	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4254	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4255	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4256	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4257	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4258	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4259	SRkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4260	SRkzi xsAXot Ui QO	0.2778	0.2778	1.22e-15
4261	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4262	ERkzi xjAEot Fi QO	0.2778	0.2775	2.78e-04
4263	ERkzi xsAXot Fi QO	0.2778	0.2772	5.56e-04
4264	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4265	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4266	ERkzi xjAEot Fi QO	0.2778	0.2775	2.78e-04
4267	zRkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4268	zRkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4269	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4270	ERkzi xjAXot Fi QO	0.2778	0.2778	1.22e-15
4271	ERkzi xjAXot Fi QO	0.2778	0.2778	1.22e-15
4272	ERkzi xsAXot FU QO	0.2778	0.2778	1.22e-15
4273	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4274	ERkzi xjAXot Fi QO	0.2778	0.2772	5.56e-04
4275	ERkzi xjAXot Fi QO	0.2778	0.2778	1.22e-15
4276	ERkzi xjAXot Fi QO	0.2778	0.2778	1.22e-15
4277	ERkzi xjAXot Fi QO	0.2778	0.2772	5.56e-04
4278	ERkzi xsAXot Fi QO	0.2778	0.2772	5.56e-04
4279	zRkzi xjAXot Fi QO	0.2778	0.2775	2.78e-04
4280	ERkzi xjAEot Fi QO	0.2778	0.2775	2.78e-04
4281	ERkzi xrAEot FU QO	0.3333	0.2778	5.56e-02
4282	ERkzi xrAXot FU QO	0.3333	0.2783	5.50e-02
4283	ERkzi xrAXot FY QO	0.3333	0.2781	5.53e-02
4284	ERkzi xrAXot Fi QO	0.3333	0.2775	5.58e-02
4285	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4286	ERkzi xjAEot Fi QO	0.2778	0.2778	1.22e-15
4287	ERkzi xjAXot Fi QO	0.2778	0.2772	5.56e-04
4288	ERkzi xjAXot Fi QO	0.2778	0.2775	2.78e-04
4289	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4290	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4291	ERkzi xjAXot Fi QO	0.2778	0.2778	1.22e-15
4292	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4293	ERkzi xsAXot Fi QO	0.2778	0.2775	2.78e-04
4294	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4295	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4296	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4297	ERkzi xsAXot Fi QO	0.2778	0.2778	1.22e-15
4298	ERkzi osAXot Fi QO	0.3333	0.2778	5.56e-02
4299	ERkzi osAXot Fi QO	0.3333	0.2778	5.56e-02
4300	ERkzi osAXot Fi QO	0.3333	0.2781	5.53e-02
4301	ERkzi ojAXot Fi QO	0.3333	0.2781	5.53e-02
4302	ERkzi osAXot Fi QO	0.3333	0.2783	5.50e-02
4303	Eekzi osAXot Fi QO	0.3333	0.2789	5.44e-02
4304	ERkzi ojAXot Fi QO	0.3333	0.2783	5.50e-02
4305	ERkzi osAXot Fi QO	0.3333	0.2786	5.47e-02
4306	ERkzi osAXot Fi QO	0.3333	0.2792	5.42e-02
4307	ERkzi ojAXot Fi QO	0.3333	0.2789	5.44e-02
4308	ERkzi ojAXot Fi QO	0.3333	0.2783	5.50e-02
4309	ERfzi osAXot Fi QO	0.3333	0.2781	5.53e-02
4310	ERfzi osAEot Fi QO	0.3333	0.2783	5.50e-02
4311	ERfzi osAEot Fi QO	0.3333	0.2783	5.50e-02
4312	ERfzi ojAXot Fi QO	0.3333	0.2781	5.53e-02
4313	ERkzi osAXot FU QO	0.3333	0.2772	5.61e-02
4314	ERkzi ojAXot Fi QO	0.3333	0.2783	5.50e-02
4315	ERfzi osAEot Fi QO	0.3333	0.2783	5.50e-02
4316	ERfzi osAXot Fi QO	0.3333	0.2786	5.47e-02
4317	Eefzi osAXot Fi QO	0.3333	0.2789	5.44e-02
4318	ERfzi ojAXot FU QO	0.3333	0.2786	5.47e-02
4319	ERkzi osAXot FU QO	0.3333	0.2797	5.36e-02
4320	Eefzi ojAXot FU QO	0.3333	0.2792	5.42e-02
4321	ERkzi ojAXot Fi QO	0.3333	0.2792	5.42e-02
4322	Eekzi ojAXot Fi QO	0.3333	0.2797	5.36e-02
4323	Eekzi osAXot Fi QO	0.3333	0.2811	5.22e-02
4324	ERkzQ xjAnot Fi QO	0.3333	0.2819	5.14e-02
4325	ERkzi xsAnot Fi QO	0.3333	0.2825	5.08e-02
4326	ERfzi xjAnot Fo QO	0.3889	0.2831	1.06e-01
4327	Eekzi osAnot Fi QO	0.3889	0.2836	1.05e-01
4328	ERkzi ojAnot Fi QO	0.3889	0.2833	1.06e-01
4329	ERkzi ojAnot Fx QO	0.3889	0.2844	1.04e-01
4330	Eekzi ojAXot Fi QO	0.3333	0.2839	4.94e-02
4331	ERkzi osAXot Fi QO	0.3333	0.2856	4.78e-02
4332	Eekzi ojAnot Fi QO	0.3889	0.2875	1.01e-01
4333	Eekzi ojAnot Fi QO	0.3889	0.2872	1.02e-01
4334	ERkzi ojAnot Fi QO	0.3889	0.2906	9.83e-02
4335	Eekzi ojAnot Fi QO	0.3889	0.2919	9.69e-02
4336	ERkzi ojAnot Fi QO	0.3889	0.2969	9.19e-02
4337	ERkzi osAnot Fi QO	0.3889	0.3008	8.81e-02
4338	ERkzi ojAnot Fi QO	0.3889	0.3042	8.47e-02
4339	ERkzi osAnot Fi QO	0.3889	0.3072	8.17e-02
4340	ERkzi ojAnot Fi QO	0.3889	0.3128	7.61e-02
4341	ERkzi ojAnot Fi QO	0.3889	0.3119	7.69e-02
4342	ERkzi ojAnot Fi QO	0.3889	0.3136	7.53e-02
4343	Eekzi ojAnot Fi QO	0.3889	0.3194	6.94e-02
4344	ERkzi ojAnot Fi QO	0.3889	0.3228	6.61e-02
4345	ERkzi ojAnot Fi QO	0.3889	0.3239	6.50e-02
4346	ERkzi ojAnot Fi QO	0.3889	0.3244	6.44e-02
4347	ERkzi ojAnot Fi QO	0.3889	0.3300	5.89e-02
4348	Eekzi ojAnot Fi QO	0.3889	0.3344	5.44e-02
4349	ERkni ojAnot Fi QO	0.3889	0.3411	4.78e-02
4350	ERkni ojAnot Fi QO	0.3889	0.3422	4.67e-02
4351	ERkzi ojAnot FU QO	0.3889	0.3447	4.42e-02
4352	ERkzi osAnot Fi QO	0.3889	0.3469	4.19e-02
4353	ERJzi ojAnot Fi QO	0.3889	0.3508	3.81e-02
4354	ERJzi ojAnot Fi QO	0.3889	0.3508	3.81e-02
4355	EeJzi ojAnot Fi QO	0.3889	0.3539	3.50e-02
4356	Eekzi osAnot Fi QO	0.3889	0.3550	3.39e-02
4357	EeJzi ojAnot Fi QO	0.3889	0.3569	3.19e-02
4358	EeJzi ojAnot Fi QO	0.3889	0.3600	2.89e-02
4359	ERkzi ojAnot Fi QO	0.3889	0.3597	2.92e-02
4360	Eekzi ojAnot Fi QO	0.3889	0.3650	2.39e-02
4361	ERJzi ojAnot Fi QO	0.3889	0.3653	2.36e-02
4362	ERkzi osAnot Fi QO	0.3889	0.3664	2.25e-02
4363	ERkzi ojAnot Fi QO	0.3889	0.3708	1.81e-02
4364	ERkzi ojAnot Fi QO	0.3889	0.3747	1.42e-02
4365	ERkzi osAnot Fi QO	0.3889	0.3756	1.33e-02
4366	ERJzi ojAnot Fi QO	0.3889	0.3764	1.25e-02
4367	ERkzi ojAnot Fi QO	0.3889	0.3761	1.28e-02
4368	Eekni osAnot Fi QO	0.3889	0.3786	1.03e-02
4369	ERJzi osAnot Fi QO	0.3889	0.3792	9.72e-03
4370	ERJzi osAnot Fi QO	0.3889	0.3792	9.72e-03
4371	Eekzi osAnot Fi QO	0.3889	0.3811	7.78e-03
4372	Eekzi osAnot Fi QO	0.3889	0.3800	8.89e-03
4373	Eekzi osAnot Fi QO	0.3889	0.3794	9.44e-03
4374	Eekzi ojAnot Fi QO	0.3889	0.3797	9.17e-03
4375	ERkzi ojAnot Fi QO	0.3889	0.3822	6.67e-03
4376	ERkzi ojAnot Fi QO	0.3889	0.3783	1.06e-02
4377	Eekzi ojAnot Fi QO	0.3889	0.3756	1.33e-02
4378	Eekzi ojAnot Fi QO	0.3889	0.3764	1.25e-02
4379	ERkzi ojAnot Fi QO	0.3889	0.3783	1.06e-02
4380	EeJzi ojAnot Fi QO	0.3889	0.3778	1.11e-02
4381	Eekzi ojAnot Fi QO	0.3889	0.3786	1.03e-02
4382	Eekzi ojAnot Fi QO	0.3889	0.3803	8.61e-03
4383	ERkzi ojAnot Fi QO	0.3889	0.3817	7.22e-03
4384	ERkzi osAnot Fi QO	0.3889	0.3817	7.22e-03
4385	Eekzi osAnot Fi QO	0.3889	0.3833	5.56e-03
4386	ERkzi ojAnot Fi Qi	0.3889	0.3853	3.61e-03
4387	EekzQ ojAnot Fi Qi	0.3889	0.3869	1.94e-03
4388	Eekzi osAnot Fi QO	0.3889	0.3886	2.78e-04
4389	ERkzi ojAnot Fi QO	0.3889	0.3889	1.67e-16
4390	ERkzi ojAnot Fi Qi	0.3889	0.3886	2.78e-04
4391	ERkzi ojAnot Fi QO	0.3889	0.3886	2.78e-04
4392	Eekzi ojAnot Fi QO	0.3889	0.3889	1.67e-16
4393	ERkzi ojAnot Fi QO	0.3889	0.3886	2.78e-04
4394	Eekzi ojAnot Fi Qi	0.3889	0.3886	2.78e-04
4395	ERkzi ojAnot Fi QO	0.3889	0.3886	2.78e-04
4396	Eekzi ojAnot Fi QO	0.3889	0.3889	1.67e-16
4397	ERkzi ojAnot Fi QO	0.3889	0.3886	2.78e-04
4398	ERkzi ojAnot Fi qi	0.3889	0.3889	1.67e-16
4399	ERkzi ojAnot Fi Qi	0.3889	0.3883	5.56e-04
4400	ERkzi ojAnot Fi QO	0.3889	0.3886	2.78e-04
4401	ERkzi ojAnot Fi QO	0.3889	0.3886	2.78e-04
4402	ERkzP opAnot Fi QO	0.3889	0.3886	2.78e-04
4403	Eekzi ojAnot Fi QO	0.3889	0.3889	1.67e-16
4404	ERkzi osAnot bi QO	0.3889	0.3886	2.78e-04
4405	ERkzi ojAnot Fi QO	0.3889	0.3886	2.78e-04
4406	Eekzi opAnot bi QO	0.3889	0.3886	2.78e-04
4407	ERkzi ojAnot Fi QO	0.3889	0.3889	1.67e-16
4408	Eekzi ojAnot bi QO	0.3889	0.3889	1.67e-16
4409	Eekzi osAnot Fi QO	0.3889	0.3889	1.67e-16
4410	ERkzi ojAnot Fi QO	0.3889	0.3889	1.67e-16
4411	Eekzi ojAnot Fi QO	0.3889	0.3889	1.67e-16
4412	ERkzi opAnot Fi QO	0.3889	0.3886	2.78e-04
4413	ERkzi osAnot Fi QO	0.3889	0.3886	2.78e-04
4414	ERkzi osAnot Fi QO	0.3889	0.3889	1.67e-16
4415	ERkzi ojAnot Fi QO	0.3889	0.3889	1.67e-16
4416	ERkzi ojAnot Fi QO	0.3889	0.3889	1.67e-16
